,request_id,orig_id,rq_time,start,end
78,78,pv_3_1896,11744.5,20582,21884
79,79,pv_3_1611,11972.97,30176,37614
80,80,pv_3_1359_1,12138.1,27282,23648
81,81,pv_3_1564,12386.84,156,22976
82,82,pv_3_649,12662.67,39420,17126
83,83,pv_3_2635_1,12884.48,32406,25094
84,84,pv_3_653,13112.25,18276,17126
85,85,pv_3_1529_1,13352.76,638,38952
86,86,pv_3_2969,13603.63,1228,35556
87,87,pv_3_234,13863.64,31990,17126
88,88,pv_3_1935_0,14105.65,30440,22342
89,89,pv_3_1173,14330.83,1834,24354
90,90,pv_4_856_0,14487.03,8898,41876
91,91,pv_4_370,14589.56,1520,31974
92,92,pv_4_2217_0,14733.52,2396,32436
93,93,pv_4_2529_0,14818.79,41864,16334
94,94,pv_4_1970,14955.3,4894,40374
95,95,pv_4_2472,15080.57,19808,30686
96,96,dv_4_14,15196.72,22976,14254
97,97,pv_4_431_0,15317.95,1978,736
98,98,pv_4_2088_1,15418.99,36604,36430
99,99,pv_4_2543,15550.69,41864,31730
100,100,pv_4_946,15655.3,31188,2782
101,101,pv_4_1820_1,15794.91,15422,40760
102,102,dv_4_33,15926.97,39108,14254
103,103,pv_4_437_1,16044.35,20888,41876
104,104,pv_4_2988_1,16171.67,2656,1188
105,105,dv_4_5,16275.38,11102,2848
106,106,pv_4_1288_1,16379.99,12650,9614
107,107,pv_4_1809_0,16519.66,35504,21338
108,108,pv_4_274,16652.54,8616,30920
109,109,pv_4_2147_1,16742.83,2848,3956
110,110,pv_4_1143_0,16898.71,16242,2848
111,111,pv_4_585_0,16993.07,19100,2848
112,112,pv_4_1337_0,17111.47,478,30920
113,113,pv_4_631,17257.96,11740,17126
114,114,pv_4_1864_0,17389.61,20652,14254
115,115,pv_4_1466,17537.65,20672,20408
116,116,pv_4_250_1,17648.81,2102,30920
117,117,pv_4_2736_1,17739.99,22444,41268
118,118,pv_4_2855,17857.59,18738,16502
119,119,pv_4_2383,17966.05,35728,22328
120,120,dv_5_45,18014.74,19808,41876
121,121,pv_5_13327,18034.06,1510,2396
122,122,pv_5_5883_0,18059.74,25668,17126
123,123,pv_5_6637_1,18085.33,22976,37222
124,124,pv_5_11934_0,18102.84,39108,6614
125,125,pv_5_5975_0,18125.18,9492,30920
126,126,pv_5_6067_0,18146.71,3926,39652
127,127,pv_5_14031_1,18170.24,4470,22444
128,128,pv_5_5932_1,18192.48,5260,30920
129,129,pv_5_9977,18212.41,41864,38262
130,130,pv_5_14537,18234.25,32062,17014
131,131,pv_5_9718_1,18259.98,19808,4310
132,132,pv_5_14580_1,18280.12,20978,37202
133,133,pv_5_2833_1,18301.88,39844,24364
134,134,pv_5_13640,18325.09,13014,8864
135,135,pv_5_10386_1,18347.67,41864,1158
136,136,pv_5_315_1,18365.57,33504,14254
137,137,pv_5_8772_1,18389.06,35728,37776
138,138,pv_5_780_1,18405.83,7864,17126
139,139,pv_5_14589,18421.82,21396,7798
140,140,pv_5_3732_0,18439.84,1950,3396
141,141,pv_5_13663,18471.15,24638,22976
142,142,pv_5_14090_1,18495.5,20906,22444
143,143,pv_5_2780_0,18522.21,17374,30920
144,144,pv_5_745_1,18547.3,7802,41596
145,145,pv_5_697,18569.73,8328,29850
146,146,pv_5_9742,18595.49,19808,24584
147,147,pv_5_13986_0,18619.56,4466,41876
148,148,pv_5_39_1,18638.54,30544,3270
149,149,pv_5_7593,18660.04,39108,19280
150,150,pv_5_14772_0,18681.93,39350,7872
151,151,pv_5_5383,18703.53,22438,18680
152,152,pv_5_5465,18723.19,35214,2396
153,153,pv_5_6003_1,18744.56,12384,22444
154,154,pv_5_5014,18774.65,13344,17126
155,155,pv_5_4689_0,18793.99,8910,41876
156,156,pv_5_5225_1,18817.35,8426,30920
157,157,pv_5_14273_0,18840.03,2722,17126
158,158,pv_5_1714,18862.1,37854,33780
159,159,pv_5_14671,18886.05,30630,18812
160,160,pv_5_3616_1,18909.97,19964,36354
161,161,pv_5_3745,18935.37,1758,2888
162,162,pv_5_9487,18954.01,19808,35096
163,163,pv_5_4628_0,18974.92,29516,37660
164,164,pv_5_5901_1,18993.5,30410,20408
165,165,pv_5_417,19012.84,22114,17126
166,166,pv_5_13331_1,19035.72,36074,23554
167,167,pv_5_4420_0,19057.98,15504,22548
168,168,pv_5_10180,19074.16,41864,36368
169,169,pv_5_10401,19089.12,41864,24362
170,170,pv_5_12656,19104.66,20434,17126
171,171,pv_5_14714,19130.22,12074,34316
172,172,pv_5_575_0,19150.72,28940,28432
173,173,pv_5_300_0,19175.6,21118,22976
174,174,pv_5_5312,19199.25,6274,11548
175,175,dv_5_267,19219.17,11102,2848
176,176,pv_5_1842_0,19235.3,2956,30920
177,177,pv_5_579_0,19258.7,33228,24096
178,178,pv_5_11993,19281.12,39108,20488
179,179,pv_5_13426,19306.78,13994,14466
180,180,pv_5_6012,19328.34,22876,17126
181,181,pv_5_2722_0,19350.49,18612,7980
182,182,pv_5_10122,19369.17,41864,5848
183,183,dv_5_133,19392.82,37744,2848
184,184,pv_5_11164,19414.37,2848,31488
185,185,pv_5_14815_0,19437.67,28588,16924
186,186,pv_5_6434,19460.12,7114,41876
187,187,pv_5_3738,19479.54,1802,32920
188,188,pv_5_13535_1,19499.39,19496,17126
189,189,pv_5_14662,19525.9,4902,4902
190,190,pv_5_7600_1,19548.71,39108,11396
191,191,pv_5_4032_0,19570.41,11732,30920
192,192,pv_5_1503_0,19589.0,30896,41910
193,193,pv_5_3306_1,19611.62,13046,31232
194,194,pv_5_3487,19628.43,26428,41876
195,195,pv_5_13573,19652.99,19500,22976
196,196,pv_5_2721_0,19670.97,39186,7980
197,197,pv_5_12772,19689.24,15950,24824
198,198,pv_5_1695,19714.81,40128,17126
199,199,pv_5_4048_0,19737.3,10566,30920
200,200,pv_5_4798,19758.9,34842,13660
201,201,pv_5_4287,19781.6,38814,41212
202,202,pv_5_14038_0,19799.06,4466,3396
203,203,pv_5_4015_1,19821.99,5494,10688
204,204,pv_5_6066_0,19844.18,35846,2060
205,205,pv_5_6115,19870.85,24962,39434
206,206,pv_5_532,19890.26,1682,22444
207,207,pv_5_4697_0,19915.81,8886,30920
208,208,pv_5_2140_1,19934.79,8084,5634
209,209,pv_5_13386,19954.43,35354,40096
210,210,pv_5_550_0,19984.07,27840,30920
211,211,pv_5_5227,20003.25,19874,30920
212,212,pv_5_13890,20024.92,37818,2848
213,213,pv_5_993_0,20046.82,2302,14736
214,214,pv_5_9588,20071.52,19808,10744
215,215,pv_5_3795_1,20094.4,38586,17782
216,216,pv_5_12318_0,20111.28,12512,28402
217,217,pv_5_5949_0,20129.68,30444,41876
218,218,pv_5_2797_0,20151.75,40056,17926
219,219,pv_5_343,20177.22,12102,13526
220,220,pv_5_626,20199.93,33230,30920
221,221,pv_5_1517,20222.67,20970,37144
222,222,pv_5_13014_1,20246.2,38290,19010
223,223,pv_5_8971_0,20272.25,35728,26100
224,224,pv_5_663,20297.86,8182,2848
225,225,pv_5_4269_0,20315.78,18472,4206
226,226,pv_5_2216_1,20339.16,12762,39278
227,227,pv_5_12982,20361.16,41722,638
228,228,pv_5_6273,20381.54,39602,17924
229,229,pv_5_7992_0,20402.35,39286,22658
230,230,pv_5_13970_1,20422.16,24858,30920
231,231,pv_5_3787,20441.55,34412,18792
232,232,pv_5_4539_1,20468.63,15506,2396
233,233,pv_5_7853,20493.21,39108,4306
234,234,pv_5_5317_0,20512.36,28016,41876
235,235,pv_5_7874,20535.45,39108,15460
236,236,pv_5_12166_1,20559.63,32026,7494
237,237,pv_5_11351,20576.56,22976,37046
238,238,pv_5_6915_1,20600.71,2848,24608
239,239,pv_5_1609,20623.25,8382,17932
240,240,pv_5_8440,20643.73,32026,6910
241,241,pv_5_9935_0,20669.04,41864,31984
242,242,pv_5_4626_0,20690.05,29114,28304
243,243,pv_5_105_1,20715.25,6258,14254
244,244,pv_5_5050,20736.15,3418,30920
245,245,dv_5_111,20757.43,7470,14254
246,246,pv_5_9288_0,20780.85,19808,34868
247,247,pv_5_4565_1,20798.64,15498,38398
248,248,pv_5_8832_1,20822.47,35728,38468
249,249,pv_5_13646_0,20843.26,24638,6200
250,250,pv_5_19_1,20862.91,21062,30920
251,251,pv_5_9930,20889.44,41864,1302
252,252,pv_5_3195_0,20911.98,40766,40160
253,253,pv_5_11459,20933.03,2396,19094
254,254,pv_5_4027_0,20950.88,22280,730
255,255,dv_5_269,20974.57,33392,15974
256,256,pv_5_9976,21004.67,41864,542
257,257,pv_5_5630,21026.81,22438,41914
258,258,pv_5_1038_0,21047.38,29860,22976
259,259,pv_5_4900_1,21066.42,34994,17126
260,260,pv_5_13431,21087.12,4342,20404
261,261,pv_5_13583,21113.22,27106,30920
262,262,pv_5_9476_1,21133.18,19808,634
263,263,pv_5_2331_1,21154.54,32158,41876
264,264,pv_5_3045_1,21169.01,26662,1024
265,265,pv_5_6065_0,21193.53,5254,28586
266,266,pv_5_35_1,21218.76,18450,3490
267,267,pv_5_12956,21239.42,24744,22976
268,268,pv_5_872_0,21265.73,27850,23648
269,269,pv_5_2949,21289.44,9178,30920
270,270,pv_5_6710_1,21305.7,22976,32812
271,271,pv_5_5979_1,21326.35,5272,30920
272,272,pv_5_8049,21349.1,33818,37200
273,273,pv_5_8469,21370.37,32026,23892
274,274,pv_5_9070,21387.23,19808,8140
275,275,pv_5_14650_0,21408.81,4542,36168
276,276,dv_5_46,21431.14,33392,23530
277,277,pv_5_4833,21463.08,35094,30920
278,278,pv_5_10837,21487.39,19808,10730
279,279,dv_5_157,21514.0,19808,41876
280,280,pv_5_11822,21530.15,3396,34956
281,281,pv_5_4733_0,21551.39,33562,32254
282,282,pv_5_8569_0,21568.37,32026,20900
283,283,pv_5_2230,21592.73,40926,29206
284,284,pv_6_1753_1,21609.34,8942,17500
285,285,pv_6_8004,21622.92,35728,18040
286,286,pv_6_584_0,21633.11,35328,30920
287,287,pv_6_1614,21649.93,2820,17440
288,288,pv_6_1698,21669.16,8704,36914
289,289,pv_6_3553,21682.86,2640,14860
290,290,pv_6_2189_0,21696.0,36052,39942
291,291,pv_6_7994_0,21709.69,35728,22328
292,292,pv_6_5844,21723.58,2848,24942
293,293,pv_6_5655,21738.43,16084,25524
294,294,pv_6_11620,21751.6,7906,18472
295,295,pv_6_4559,21766.36,20110,30920
296,296,pv_6_8736,21779.44,19808,6930
297,297,pv_6_7319_0,21792.07,37198,4594
298,298,pv_6_9386,21807.46,41864,18368
299,299,pv_6_3491_0,21825.65,27174,24362
300,300,pv_6_1870,21841.6,18144,1294
301,301,pv_6_4934_0,21855.71,39836,22444
302,302,pv_6_1908,21870.1,31128,3692
303,303,pv_6_11622_1,21884.43,2642,20342
304,304,pv_6_4849,21899.57,4224,20226
305,305,pv_6_5599_1,21918.62,22518,30920
306,306,pv_6_2910_1,21934.97,18000,228
307,307,pv_6_4186,21956.51,31616,33790
308,308,pv_6_760_0,21971.06,28386,13456
309,309,pv_6_9345_1,21982.5,41864,34246
310,310,pv_6_11687_1,21997.69,31754,6392
311,311,pv_6_5220_0,22009.41,5888,23086
312,312,pv_6_9458_1,22025.09,41864,14266
313,313,pv_6_3702_1,22040.76,19014,30920
314,314,pv_6_4804_1,22054.36,16542,11046
315,315,pv_6_2258,22069.8,8790,41876
316,316,pv_6_11570_0,22086.25,230,7684
317,317,pv_6_4143_1,22100.78,40098,33770
318,318,pv_6_11081_1,22115.23,39108,1160
319,319,pv_6_1343_0,22130.3,1104,30920
320,320,pv_6_8983_1,22147.58,19808,41912
321,321,dv_6_171,22165.6,39108,30702
322,322,pv_6_9331,22180.51,41864,34706
323,323,pv_6_9207_0,22199.96,41864,15958
324,324,pv_6_11641_0,22217.16,23866,8368
325,325,pv_6_9017,22233.75,19808,37054
326,326,pv_6_10627,22247.38,22444,18034
327,327,pv_6_11392,22265.39,3680,2996
328,328,pv_6_8491_1,22280.75,19808,21528
329,329,pv_6_5194,22293.36,30338,39348
330,330,pv_6_2019_0,22306.9,41102,41876
331,331,pv_6_4864_1,22325.43,2978,31570
332,332,pv_6_4775_0,22338.03,23970,23554
333,333,pv_6_3144_0,22346.96,10586,28720
334,334,pv_6_10637,22365.68,22444,37588
335,335,pv_6_6612_1,22380.46,2396,27264
336,336,pv_6_1302,22393.73,24092,30920
337,337,pv_6_5697_0,22406.7,15764,13390
338,338,pv_6_11248_1,22421.79,32026,15216
339,339,pv_6_3087,22434.77,33080,14858
340,340,pv_6_599,22451.7,7694,2848
341,341,pv_6_11598_0,22467.71,23196,39498
342,342,pv_6_3829,22487.21,32200,50
343,343,pv_6_72,22505.42,2482,40082
344,344,pv_6_10842,22518.41,22444,24360
345,345,pv_6_2771_0,22533.27,6518,3396
346,346,pv_6_1958_0,22548.39,2540,22444
347,347,pv_6_17_1,22565.61,18574,14254
348,348,pv_6_2574,22582.37,29592,30920
349,349,pv_6_4490_0,22597.98,8014,22640
350,350,pv_6_9205_0,22610.17,41864,12120
351,351,pv_6_10184_0,22626.16,22976,18036
352,352,pv_6_4143,22644.8,40098,33770
353,353,pv_6_2849_1,22659.35,11382,33790
354,354,pv_6_769,22675.78,26354,30920
355,355,pv_6_7339_1,22692.86,41826,2888
356,356,pv_6_3185,22708.88,16252,38242
357,357,pv_6_7947_0,22728.32,32026,11736
358,358,pv_6_5476,22747.18,29282,41666
359,359,pv_6_393_0,22764.0,31974,30920
360,360,pv_6_5161,22780.1,5244,9194
361,361,pv_6_7306_0,22792.68,20314,3802
362,362,pv_6_3458_0,22806.92,32414,30920
363,363,pv_6_3644_1,22819.26,7910,31280
364,364,pv_6_8233_0,22833.42,2848,38766
365,365,pv_6_1323_1,22846.01,17596,40548
366,366,pv_6_8015_0,22861.33,35728,22806
367,367,pv_6_9342,22877.13,41864,13136
368,368,pv_6_8815_0,22894.16,19808,26118
369,369,pv_6_1468_0,22910.62,3854,34726
370,370,pv_6_11791_1,22927.36,29034,7876
371,371,pv_6_2222_1,22943.87,29074,17126
372,372,pv_6_4081,22958.21,14530,5566
373,373,pv_6_4177,22971.16,8906,17126
374,374,pv_6_11730,22986.17,41816,19280
375,375,pv_6_5036,23000.14,7982,23554
376,376,pv_6_4233,23013.19,20396,11954
377,377,pv_6_4952_0,23026.25,7538,14466
378,378,pv_6_3612,23041.79,7902,31978
379,379,pv_6_554_1,23054.95,41382,12504
380,380,pv_6_2517,23070.73,31464,37122
381,381,pv_6_10980_1,23082.69,23554,24364
382,382,pv_6_10590_1,23101.49,2396,4470
383,383,pv_6_11196,23119.2,32026,41444
384,384,pv_6_2649_1,23134.99,27160,22082
385,385,pv_6_4063_1,23150.26,10374,7818
386,386,pv_6_4929_0,23166.32,21008,22444
387,387,pv_6_988_0,23179.09,15600,2294
388,388,pv_6_8227,23196.14,35728,11736
389,389,pv_6_6748_1,23210.22,2396,41000
390,390,pv_6_9383_0,23224.48,41864,9738
391,391,pv_6_4538,23242.56,2776,30920
392,392,pv_6_8077_1,23256.09,35728,39970
393,393,pv_6_82,23266.97,31540,13454
394,394,pv_6_4953,23283.78,7524,23648
395,395,pv_6_1163_0,23300.61,21860,24214
396,396,pv_6_1399,23317.16,24758,37046
397,397,pv_6_5489_1,23331.23,4620,36324
398,398,pv_6_3376,23346.68,15778,8834
399,399,pv_6_1571,23358.98,19102,30920
400,400,pv_6_1185_0,23371.63,1134,12874
401,401,pv_6_9094_1,23384.54,41864,21938
402,402,pv_6_9635,23399.47,41864,41808
403,403,pv_6_11453,23415.0,25520,35306
404,404,pv_6_1943_1,23426.59,18880,2848
405,405,pv_6_9326,23439.3,41864,11698
406,406,pv_6_10826,23456.56,2396,4270
407,407,pv_6_3698_0,23473.4,19012,30920
408,408,pv_6_1348,23492.84,21874,30920
409,409,pv_6_490,23506.75,12748,17682
410,410,pv_6_11602,23520.04,3048,136
411,411,pv_6_1617_0,23532.85,5976,20332
412,412,pv_6_11062_1,23546.36,39108,7442
413,413,pv_6_4237_1,23560.72,8902,34354
414,414,pv_6_3320_1,23575.59,40800,30920
415,415,pv_6_8046,23590.36,35728,8388
416,416,pv_6_1245_1,23605.91,39948,22444
417,417,pv_6_9030_0,23624.19,19808,19540
418,418,pv_6_1388,23637.09,16420,4298
419,419,pv_6_4726_1,23649.87,3760,41876
420,420,pv_6_9831_1,23667.33,19808,41830
421,421,pv_6_7607_0,23686.46,32026,40394
422,422,pv_6_519_0,23702.24,12422,2722
423,423,pv_6_4627_1,23715.83,7316,13092
424,424,pv_6_3682_1,23732.38,30226,41876
425,425,pv_6_6924_0,23749.45,39108,18036
426,426,pv_6_770_0,23764.43,27856,30920
427,427,pv_6_7006_0,23781.33,39108,1740
428,428,pv_6_3347,23799.14,15304,26758
429,429,pv_6_7633_0,23812.22,32026,34270
430,430,pv_6_750_1,23833.53,32986,30920
431,431,pv_6_7233_1,23851.19,630,19050
432,432,dv_6_234,23862.87,30706,28024
433,433,pv_6_2221_0,23879.68,24886,17126
434,434,dv_6_153,23894.42,30706,2848
435,435,pv_6_9277_1,23910.22,41864,9378
436,436,pv_6_1132_1,23931.94,4404,7992
437,437,pv_6_1604_1,23946.48,5976,16382
438,438,pv_6_8957_1,23964.81,19808,4284
439,439,pv_6_4684_0,23984.79,256,17126
440,440,pv_6_5121_1,24000.64,782,41912
441,441,pv_6_2657_0,24017.53,11576,33264
442,442,pv_6_570_0,24032.11,24030,30920
443,443,pv_6_9943,24045.39,19808,31220
444,444,pv_6_2485,24060.83,31466,31468
445,445,pv_6_3451_1,24077.78,11326,36448
446,446,pv_6_5335,24091.47,19146,30920
447,447,pv_6_473_0,24109.95,7276,30920
448,448,pv_6_8204_0,24122.49,35728,4306
449,449,pv_6_2661,24138.71,6172,17842
450,450,pv_6_2758_0,24154.59,15768,30920
451,451,pv_6_6165,24170.27,22976,21846
452,452,pv_6_7004_0,24186.62,39108,26594
453,453,pv_6_7305_0,24204.82,12534,28034
454,454,pv_6_7672_0,24220.82,32026,35816
455,455,pv_6_10988,24237.16,23554,19540
456,456,pv_6_1524,24254.38,15834,2396
457,457,pv_6_1723,24269.78,19568,13102
458,458,pv_6_3395_1,24286.8,40352,11242
459,459,pv_6_1466_1,24304.25,37586,27230
460,460,pv_6_2642_0,24318.92,35890,26162
461,461,pv_6_3917_0,24332.54,562,10982
462,462,pv_6_5403,24348.46,9524,838
463,463,pv_6_8850_0,24365.86,19808,37988
464,464,pv_6_9717,24382.57,18362,17190
465,465,pv_6_5217_0,24400.16,9506,24064
466,466,pv_6_8878,24416.03,19808,32920
467,467,pv_6_1652_1,24433.37,39912,41876
468,468,pv_6_9442_1,24450.14,41864,14602
469,469,pv_6_1770_1,24466.61,29384,17126
470,470,dv_6_72,24483.9,4104,30702
471,471,pv_6_178_1,24496.87,38876,41876
472,472,pv_6_5599_0,24512.22,22518,30920
473,473,pv_6_5550,24532.0,35700,33776
474,474,pv_6_1419,24551.45,20956,29168
475,475,pv_6_1386_0,24569.31,4446,4276
476,476,pv_6_943,24584.99,8140,23648
477,477,pv_6_9089,24603.04,41864,16136
478,478,pv_6_2238_1,24617.77,12480,14254
479,479,pv_6_11184_0,24630.0,32026,15996
480,480,pv_6_7311_0,24641.46,18634,19160
481,481,pv_6_11338_0,24656.18,32026,26058
482,482,pv_6_6922_1,24673.91,39108,19106
483,483,pv_6_6164,24686.62,22976,19466
484,484,pv_6_10925_0,24703.3,23554,30562
485,485,pv_6_370,24721.73,33272,41876
486,486,pv_6_953_0,24736.01,22322,30920
487,487,pv_6_11705_0,24752.95,22310,33748
488,488,pv_6_10051_0,24768.87,19808,8200
489,489,pv_6_8951_0,24787.54,19808,4310
490,490,pv_6_10694,24800.17,22444,6520
491,491,pv_6_7159_1,24815.66,630,80
492,492,pv_6_3710_1,24832.12,31220,22444
493,493,pv_6_1370_0,24845.79,16564,17126
494,494,pv_6_575,24860.06,8174,41876
495,495,pv_6_9719_1,24875.99,31478,17904
496,496,pv_6_1802_1,24890.11,17366,41876
497,497,pv_6_11017_1,24908.74,39108,17306
498,498,pv_6_3424,24926.3,9736,30920
499,499,pv_6_5809_0,24940.48,2848,31656
500,500,pv_6_11435_0,24958.05,1234,20344
501,501,pv_6_4162_1,24973.37,18970,20602
502,502,pv_6_8864,24991.33,19808,27594
503,503,pv_6_6049_1,25006.83,2848,39998
504,504,pv_6_1225_0,25020.47,1086,2848
505,505,pv_6_11335_1,25035.35,32026,10162
506,506,pv_6_8834_0,25049.26,19808,17022
507,507,pv_6_9965_1,25063.33,19808,30390
508,508,pv_6_9325,25078.49,41864,4814
509,509,pv_6_4774_0,25094.67,7362,23554
510,510,pv_6_0,25113.03,9798,19276
511,511,pv_6_11434_0,25125.82,24020,17342
512,512,pv_6_4141_0,25144.6,38514,24688
513,513,pv_6_241,25158.52,36902,29888
514,514,pv_6_3822_1,25178.5,23924,40800
515,515,pv_6_5710,25194.25,41864,39608
516,516,pv_7_487_0,25207.35,12300,22444
517,517,pv_7_3849,25220.2,26146,22444
518,518,pv_7_10869_0,25229.23,32026,18670
519,519,pv_7_3199,25239.69,15346,38730
520,520,pv_7_9303_1,25250.07,2396,22690
521,521,pv_7_7914,25261.5,22976,21954
522,522,pv_7_7871_0,25269.98,2848,20236
523,523,pv_7_746,25283.53,36594,8194
524,524,pv_7_2200_0,25295.47,8734,2520
525,525,pv_7_1193_0,25304.11,28688,39586
526,526,pv_7_896_1,25313.56,3408,41912
527,527,pv_7_3228_0,25322.65,40712,13452
528,528,pv_7_6660,25333.67,32278,21220
529,529,pv_7_544,25344.43,22056,30920
530,530,pv_7_12160_0,25353.41,35728,41912
531,531,pv_7_126_0,25364.24,16666,41876
532,532,pv_7_10153,25374.07,39108,5770
533,533,pv_7_10957_0,25385.67,32026,27224
534,534,pv_7_1132,25395.12,7862,4306
535,535,pv_7_5581_0,25405.15,29584,30920
536,536,pv_7_10037,25414.67,39108,6020
537,537,pv_7_10441,25423.45,630,2868
538,538,pv_7_3967_0,25433.59,5928,726
539,539,pv_7_15663_1,25441.97,22976,16738
540,540,pv_7_5592_1,25449.6,29566,30920
541,541,pv_7_12079,25457.5,35728,23018
542,542,pv_7_7071,25466.1,10160,41876
543,543,pv_7_16748,25473.25,3396,15270
544,544,pv_7_11946_1,25483.04,35728,27004
545,545,pv_7_11867_0,25493.99,35728,28414
546,546,pv_7_4529,25504.64,16446,41876
547,547,pv_7_7121,25514.89,26358,3396
548,548,pv_7_2437_0,25524.89,29796,26934
549,549,pv_7_5900,25535.02,26836,29856
550,550,pv_7_12530_0,25545.7,19808,28380
551,551,pv_7_14216_0,25554.56,41864,32920
552,552,pv_7_5490_1,25566.73,39446,4470
553,553,pv_7_10681_0,25576.96,20312,26100
554,554,pv_7_17474_0,25587.29,21106,22732
555,555,pv_7_10938,25599.47,32026,5134
556,556,pv_7_4501,25608.71,24312,19540
557,557,pv_7_7129_0,25619.14,9496,11392
558,558,pv_7_1685_0,25629.2,41724,41876
559,559,pv_7_4197_0,25637.46,21700,14848
560,560,pv_7_9974_1,25646.32,39108,7266
561,561,pv_7_17233_0,25656.12,32026,17026
562,562,pv_7_4232_0,25667.78,40750,23554
563,563,pv_7_1277_0,25678.28,22908,3248
564,564,pv_7_194,25688.82,2044,11924
565,565,pv_7_13489_1,25697.66,19808,41806
566,566,pv_7_6065,25708.09,36510,30264
567,567,pv_7_4773_0,25718.23,31220,33796
568,568,pv_7_4372,25729.25,24400,26820
569,569,pv_7_14470_0,25738.45,41864,4306
570,570,pv_7_13942,25749.67,41864,31098
571,571,pv_7_8140_0,25758.68,22976,29050
572,572,pv_7_4562,25770.97,8556,16134
573,573,pv_7_15465_0,25781.82,2848,2512
574,574,pv_7_12387_0,25793.03,19808,11472
575,575,pv_7_1862_1,25802.88,1118,12072
576,576,pv_7_1976,25811.72,4466,12520
577,577,pv_7_16914_1,25820.8,39108,28588
578,578,pv_7_13398,25830.22,19808,41916
579,579,pv_7_16359_0,25842.16,22444,34108
580,580,pv_7_16420_1,25851.45,22444,862
581,581,pv_7_29,25862.47,31946,27106
582,582,pv_7_306,25870.38,28712,2396
583,583,pv_7_14453_0,25880.32,41864,4298
