,request_id,orig_id,rq_time,start,end
65,1472,1472,2944.0,11274,6627
66,1496,1496,2992.0,10150,8459
67,1506,1506,3012.0,9514,1595
68,1532,1532,3064.0,8804,1233
69,1533,1533,3066.0,6866,10643
70,1534,1534,3068.0,13356,6203
71,1535,1535,3070.0,736,4729
72,1551,1551,3102.0,7268,8849
73,1621,1621,3242.0,13382,4577
74,1625,1625,3250.0,3728,5493
75,1632,1632,3264.0,344,11385
76,1649,1649,3298.0,11280,11727
77,1654,1654,3308.0,12768,7563
78,1667,1667,3334.0,10578,10331
79,1712,1712,3424.0,10082,13033
80,1761,1761,3522.0,4110,1937
81,1787,1787,3574.0,542,12383
82,1789,1789,3578.0,2888,7917
83,1791,1791,3582.0,9926,12071
84,1793,1793,3586.0,1686,9015
85,1823,1823,3646.0,654,1789
86,1826,1826,3652.0,7438,7937
87,1864,1864,3728.0,2412,12945
88,1881,1881,3762.0,11676,639
89,1906,1906,3812.0,11442,10249
90,1963,1963,3926.0,7688,7451
91,2005,2005,4010.0,10758,5419
92,2010,2010,4020.0,12020,12313
93,2023,2023,4046.0,4806,11799
94,2051,2051,4102.0,4028,11625
95,2069,2069,4138.0,5454,3767
96,2101,2101,4202.0,3218,7039
97,2106,2106,4212.0,10810,3569
98,2113,2113,4226.0,184,1171
99,2119,2119,4238.0,8534,3625
100,2124,2124,4248.0,10754,12973
101,2136,2136,4272.0,9498,9831
102,2141,2141,4282.0,8034,11163
103,2147,2147,4294.0,12170,12385
104,2175,2175,4350.0,8952,12525
105,2189,2189,4378.0,3536,5451
106,2202,2202,4404.0,8230,9507
107,2266,2266,4532.0,9064,11745
108,2314,2314,4628.0,10916,8989
109,2326,2326,4652.0,1828,6271
110,2329,2329,4658.0,12452,9425
111,2409,2409,4818.0,5986,11379
112,2471,2471,4942.0,7224,5575
113,2476,2476,4952.0,8672,6655
114,2479,2479,4958.0,6930,6337
115,2490,2490,4980.0,494,10791
116,2500,2500,5000.0,12520,7539
117,2514,2514,5028.0,560,11327
118,2517,2517,5034.0,2492,12097
119,2521,2521,5042.0,782,1499
120,2522,2522,5044.0,6982,1417
121,2524,2524,5048.0,8290,129
122,2527,2527,5054.0,13084,4177
123,2529,2529,5058.0,7506,3005
124,2536,2536,5072.0,8138,255
125,2550,2550,5100.0,11104,10047
126,2571,2571,5142.0,10866,7321
127,2619,2619,5238.0,10906,3471
128,2630,2630,5260.0,13226,3681
129,2642,2642,5284.0,7840,1433
130,2675,2675,5350.0,1110,775
131,2678,2678,5356.0,7450,7257
132,2686,2686,5372.0,9094,1647
133,2724,2724,5448.0,10064,7937
134,2727,2727,5454.0,4954,5357
135,2735,2735,5470.0,6578,2445
136,2738,2738,5476.0,2462,8077
137,2742,2742,5484.0,3988,5499
138,2756,2756,5512.0,1024,521
139,2786,2786,5572.0,5320,1983
140,2793,2793,5586.0,12610,13085
141,2810,2810,5620.0,7170,7069
142,2826,2826,5652.0,10698,6251
143,2862,2862,5724.0,9072,273
144,2911,2911,5822.0,780,2101
145,2914,2914,5828.0,6212,5703
146,2948,2948,5896.0,5988,7633
147,2954,2954,5908.0,2352,10241
148,2990,2990,5980.0,2374,495
149,2995,2995,5990.0,9546,8505
150,2997,2997,5994.0,12010,6781
151,3006,3006,6012.0,2276,10979
152,3023,3023,6046.0,11878,9951
153,3043,3043,6086.0,5120,7531
154,3054,3054,6108.0,3624,9391
155,3115,3115,6230.0,240,11453
156,3127,3127,6254.0,7760,11811
157,3149,3149,6298.0,6100,11573
158,3182,3182,6364.0,4032,2343
159,3228,3228,6456.0,11006,8393
160,3257,3257,6514.0,3600,11235
161,3259,3259,6518.0,11288,7311
162,3266,3266,6532.0,1930,13163
163,3284,3284,6568.0,6854,11737
164,3285,3285,6570.0,7756,3775
165,3314,3314,6628.0,2250,5687
166,3322,3322,6644.0,2698,9269
167,3350,3350,6700.0,532,7437
168,3361,3361,6722.0,2752,11145
169,3409,3409,6818.0,2060,8673
170,3410,3410,6820.0,682,9491
171,3453,3453,6906.0,2814,13029
172,3473,3473,6946.0,4986,10899
173,3501,3501,7002.0,592,6353
174,3551,3551,7102.0,6994,4057
175,3558,3558,7116.0,7314,3759
176,3591,3591,7182.0,2034,11377
177,3595,3595,7190.0,6586,325
178,3596,3596,7192.0,10258,2613
179,3597,3597,7194.0,4364,7935
